1520,Olbia Costa Smeralda Airport,Olbia,Italy,OLB,40.898701,9.51763
1521,Tortolì Airport,Tortoli,Italy,TTB,39.9188,9.68298
1522,Torino-Aeritalia Airport,Turin,Italy,\N,45.086399,7.60337
1523,Milano-Bresso Airport,Milano,Italy,\N,45.542198,9.20333
1524,Malpensa International Airport,Milano,Italy,MXP,45.6306,8.72811
1525,Il Caravaggio International Airport,Bergamo,Italy,BGY,45.673901,9.70417
1526,Turin Airport,Torino,Italy,TRN,45.200802,7.64963
1527,Villanova D'Albenga International Airport,Albenga,Italy,ALL,44.050598,8.12743
1528,Genoa Cristoforo Colombo Airport,Genoa,Italy,GOA,44.4133,8.8375
1529,Milano Linate Airport,Milan,Italy,LIN,45.445099,9.27674
1530,Cameri Air Base [MIL],Cameri,Italy,\N,45.529598,8.66922
1531,Parma Airport,Parma,Italy,PMF,44.824501,10.2964
1532,Piacenza San Damiano Air Base,Piacenza,Italy,QPZ,44.913101,9.723323
1534,Cuneo International Airport,Cuneo,Italy,CUF,44.547001,7.62322
1535,Aviano Air Base,Aviano,Italy,AVB,46.031898,12.596503
1536,Bolzano Airport,Bolzano,Italy,BZO,46.460201,11.3264
1537,Cervia Air Base,Cervia,Italy,\N,44.224201,12.3072
1538,Bologna Guglielmo Marconi Airport,Bologna,Italy,BLQ,44.5354,11.2887
1539,Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,45.648399,12.1944
1540,Rivolto Air Base,Rivolto,Italy,\N,45.978699,13.0493
1541,Forlì Airport,Forli,Italy,FRL,44.194801,12.0701
1542,Ghedi Air Base,Ghedi,Italy,\N,45.432201,10.2677
1543,Verona-Boscomantico Airport,Verona,Italy,\N,45.472,10.9279
1544,Brescia Airport,Brescia,Italy,VBS,45.428902,10.3306
1545,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,45.827499,13.4722
1546,Federico Fellini International Airport,Rimini,Italy,RMI,44.020302,12.6117
1547,Istrana Air Base,Treviso,Italy,\N,45.684898,12.0829
1548,Vicenza Airport,Vicenza,Italy,VIC,45.573399,11.5295
1549,Padova Airport,Padova,Italy,QPA,45.395802,11.8479
1550,Verona Villafranca Airport,Villafranca,Italy,VRN,45.395699,10.8885
1551,Venice Marco Polo Airport,Venice,Italy,VCE,45.505299,12.3519
1552,Siena-Ampugnano Airport,Siena,Italy,SAY,43.256302,11.255
1553,Ciampino–G. B. Pastine International Airport,Rome,Italy,CIA,41.7994,12.5949
1554,Pratica Di Mare Air Base,Pratica Di Mare,Italy,\N,41.654499,12.4452
1555,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,FCO,41.8002778,12.2388889
1556,Guidonia Air Base,Guidonia,Italy,\N,41.990299,12.7408
1558,Marina Di Campo Airport,Marina Di Campo,Italy,EBA,42.7603,10.2394
1559,Latina Air Base,Latina,Italy,QLT,41.5424,12.909
1560,Grazzanise Airport,Grazzanise,Italy,\N,41.060799,14.0819
1561,Naples International Airport,Naples,Italy,NAP,40.886002,14.2908
1562,Pisa International Airport,Pisa,Italy,PSA,43.683899,10.3927
1563,Peretola Airport,Florence,Italy,FLR,43.810001,11.2051
1564,Grosseto Air Base,Grosseto,Italy,GRS,42.759701,11.0719
1565,Urbe Airport,Rome,Italy,\N,41.9519,12.4989
1566,Viterbo Airport,Viterbo,Italy,\N,42.430199,12.0642
1567,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,PEG,43.095901,12.5132
1568,Cerklje Airport,Cerklje,Slovenia,\N,45.9000015259,15.5302000046
1569,Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,LJU,46.223701,14.4576
1570,Maribor Airport,Maribor,Slovenia,MBX,46.4799003601,15.6861000061
1571,Portoroz Airport,Portoroz,Slovenia,POW,45.473400116,13.6149997711
1572,Slovenj Gradec Airport,Slovenj Gradec,Slovenia,\N,46.4720001221,15.1169996262
1573,České Budějovice Airport,Ceske Budejovice,Czech Republic,\N,48.9463996887,14.4274997711
1574,Čáslav Air Base,Caslav,Czech Republic,\N,49.9397010803,15.3817996979
1575,Hradec Králové Airport,Hradec Kralove,Czech Republic,\N,50.253201,15.8452
1576,Hořovice Airport,Horovice,Czech Republic,\N,49.8480987549,13.8935003281
1577,Kbely Air Base,Praha,Czech Republic,\N,50.1213989258,14.5436000824
1578,Kunovice Airport,Kunovice,Czech Republic,\N,49.0293998718,17.439699173
1579,Karlovy Vary International Airport,Karlovy Vary,Czech Republic,KLV,50.202999115,12.9149999619
1580,Plzeň-Líně Airport,Line,Czech Republic,\N,49.675201416,13.274600029
1581,Mnichovo Hradiště Airport,Mnichovo Hradiste,Czech Republic,\N,50.5401992798,15.0066003799
1582,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,OSR,49.6963005066,18.1110992432
1583,Náměšť Air Base,Namest,Czech Republic,\N,49.1657981873,16.1249008179
1584,Pardubice Airport,Pardubice,Czech Republic,PED,50.0134010315,15.7385997772
1585,Pribram Airport,Pribram,Czech Republic,\N,49.7201004028,14.1006002426
1586,Přerov Air Base,Prerov,Czech Republic,PRV,49.4258003235,17.4046993256
1587,Václav Havel Airport Prague,Prague,Czech Republic,PRG,50.1008,14.26
1588,Brno-Tuřany Airport,Brno,Czech Republic,BRQ,49.1512985229,16.6944007874
1589,Vodochody Airport,Vodochody,Czech Republic,\N,50.216599,14.3958
1590,Ben Gurion International Airport,Tel-aviv,Israel,TLV,32.0113983154,34.8866996765
1591,Beersheba (Teyman) Airport,Beer-sheba,Israel,BEV,31.2870006561,34.7229995728
1592,Tel Nof Air Base,Tel-nof,Israel,\N,31.8395004272,34.8218002319
1593,Ein Shemer Airfield,Eyn-shemer,Israel,\N,32.4407997131,35.0077018738
1594,Eilat Airport,Elat,Israel,ETH,29.5613002777,34.9600982666
1595,Ein Yahav Airfield,Eyn-yahav,Israel,\N,30.6217002869,35.2033004761
1596,Haifa International Airport,Haifa,Israel,HFA,32.8093986511,35.0430984497
1597,Hatzor Air Base,Haztor,Israel,\N,31.7625007629,34.7271995544
1598,Ben Ya'akov Airport,Rosh Pina,Israel,RPN,32.9809989929,35.5718994141
1599,Megiddo Airport,Megido Airstrip,Israel,\N,32.5973014832,35.2288017273
1600,Bar Yehuda Airfield,Metzada,Israel,\N,31.3281993866,35.3885993958
1601,Nevatim Air Base,Nevatim,Israel,\N,31.2082996368,35.012298584
1602,Ovda International Airport,Ovda,Israel,VDA,29.9402999878,34.935798645
1603,Ramat David Air Base,Ramat David,Israel,\N,32.6651000977,35.1795005798
1604,Ramon Air Base,Ramon,Israel,\N,30.7761001587,34.6666984558
1605,Sde Dov Airport,Tel-aviv,Israel,SDV,32.1147003174,34.7821998596
1606,Malta International Airport,Malta,Malta,MLA,35.857498,14.4775
1607,Wiener Neustadt East Airport,Wiener Neustadt Ost,Austria,\N,47.8432998657,16.260099411
1608,Wels Airport,Wels,Austria,\N,48.1833000183,14.0409002304
1609,Graz Airport,Graz,Austria,GRZ,46.9911003113,15.4395999908
1610,Innsbruck Airport,Innsbruck,Austria,INN,47.260201,11.344
1611,Linz Hörsching Airport,Linz,Austria,LNZ,48.2332,14.1875
1612,Salzburg Airport,Salzburg,Austria,SZG,47.7933006287,13.0043001175
1613,Vienna International Airport,Vienna,Austria,VIE,48.1102981567,16.5697002411
1615,Hinterstoisser Air Base,Zeltweg,Austria,\N,47.202801,14.7442
1616,Alverca Airport,Alverca,Portugal,\N,38.883301,-9.0301
1617,Santa Maria Airport,Santa Maria (island),Portugal,SMA,36.9714012146,-25.1706008911
1618,Bragança Airport,Braganca,Portugal,BGC,41.85779953,-6.7071299553
1619,Beja International Airport,Beja (madeira),Portugal,\N,38.0788993835,-7.9324002266
1620,Braga Municipal Aerodrome,Braga,Portugal,\N,41.5871009827,-8.445139885
1621,Coimbra Airport,Coimba,Portugal,\N,40.158758,-8.470815
1622,Cascais Airport,Cascais,Portugal,\N,38.7249984741,-9.3552303314
1623,Covilhã Airport,Covilha,Portugal,\N,40.264801,-7.47996
1624,Évora Airport,Evora,Portugal,\N,38.533501,-7.88964
1625,Flores Airport,Flores,Portugal,FLW,39.4552993774,-31.1313991547
1626,Faro Airport,Faro,Portugal,FAO,37.0144004822,-7.9659099579
1627,Graciosa Airport,Graciosa Island,Portugal,GRW,39.0922012329,-28.029800415
1628,Horta Airport,Horta,Portugal,HOR,38.5199012756,-28.7159004211
1629,Lajes Field,Lajes (terceira Island),Portugal,TER,38.7617988586,-27.0907993317
1630,Monte Real Air Base,Monte Real,Portugal,\N,39.8283333,-8.8875
1631,Montijo Airport,Montijo,Portugal,\N,38.7038993835,-9.0359201431
1632,Ovar Airport,Ovar,Portugal,\N,40.9159011841,-8.6459197998
1633,João Paulo II Airport,Ponta Delgada,Portugal,PDL,37.7411994934,-25.6979007721
1634,Pico Airport,Pico,Portugal,PIX,38.5542984009,-28.4412994385
1635,Portimão Airport,Portimao,Portugal,\N,37.1492996216,-8.5839595795
1636,Francisco de Sá Carneiro Airport,Porto,Portugal,OPO,41.2481002808,-8.6813898087
1637,Porto Santo Airport,Porto Santo,Portugal,PXO,33.0733985901,-16.3500003815
1638,Lisbon Portela Airport,Lisbon,Portugal,LIS,38.7812995911,-9.1359195709
1639,São Jorge Airport,Sao Jorge Island,Portugal,SJZ,38.6655006409,-28.1758003235
1640,Sintra Airport,Sintra,Portugal,\N,38.8311004639,-9.3395500183
1641,Tancos Airbase,Tancos,Portugal,\N,39.475101,-8.36458
1642,Vila Real Airport,Vila Real,Portugal,VRL,41.2742996216,-7.7204699516
1643,Viseu Airport,Viseu,Portugal,\N,40.7254981995,-7.8889899254
1645,Mostar International Airport,Mostar,Bosnia and Herzegovina,OMO,43.2829017639,17.8458995819
1646,Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,SJJ,43.8246002197,18.3314990997
1647,Arad International Airport,Arad,Romania,ARW,46.1766014099,21.2619991302
1648,Bacău Airport,Bacau,Romania,BCM,46.521900177,26.9102993011
1649,Tautii Magheraus Airport,Baia Mare,Romania,BAY,47.6584014893,23.4699993134
1650,Băneasa International Airport,Bucharest,Romania,BBU,44.503200531,26.1021003723
1651,Mihail Kogălniceanu International Airport,Constanta,Romania,CND,44.3622016907,28.4883003235
1652,Cluj-Napoca International Airport,Cluj-napoca,Romania,CLJ,46.7851982117,23.6861991882
1653,Caransebeş Airport,Caransebes,Romania,CSB,45.4199981689,22.2532997131
1654,Craiova Airport,Craiova,Romania,CRA,44.3180999756,23.8885993958
1655,Iaşi Airport,Iasi,Romania,IAS,47.1785011292,27.6205997467
1656,Oradea International Airport,Oradea,Romania,OMR,47.0252990723,21.9025001526
1657,Henri Coandă International Airport,Bucharest,Romania,OTP,44.5711111,26.085
1658,Sibiu International Airport,Sibiu,Romania,SBZ,45.7855987549,24.091299057
1659,Satu Mare Airport,Satu Mare,Romania,SUJ,47.7033004761,22.8857002258
1660,Suceava Stefan cel Mare Airport,Suceava,Romania,SCV,47.6875,26.3540992737
1661,Tulcea Airport,Tulcea,Romania,TCE,45.0625,28.7143001556
1662,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,46.4677009583,24.4125003815
1663,Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,45.8098983765,21.3379001617
1664,Les Eplatures Airport,Les Eplatures,Switzerland,\N,47.0839004517,6.792840004
1665,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,46.2380981445,6.1089501381
1666,Saanen Airport,Saanen,Switzerland,\N,46.4874992371,7.2508301735
1667,Sion Airport,Sion,Switzerland,SIR,46.2196006775,7.3267598152
1668,Alpnach Air Base,Alpnach,Switzerland,\N,46.943901,8.28417
1669,Dübendorf Air Base,Dubendorf,Switzerland,\N,47.398601532,8.648229599
1670,Emmen Air Base,Emmen,Switzerland,EML,47.092444,8.305184
1671,Mollis Airport,Mollis,Switzerland,\N,47.0788993835,9.0648298264
1672,Meiringen Airport,Meiringen,Switzerland,\N,46.7433013916,8.1099996567
1673,Payerne Air Base,Payerne,Switzerland,\N,46.8432,6.9150600433
1675,Lugano Airport,Lugano,Switzerland,LUG,46.0042991638,8.9105796814
1676,Bern Belp Airport,Bern,Switzerland,BRN,46.914100647,7.4971499443
1677,Grenchen Airport,Grenchen,Switzerland,\N,47.1815986633,7.4171900749
1678,Zürich Airport,Zurich,Switzerland,ZRH,47.4646987915,8.5491695404
1679,St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,47.4850006104,9.5607700348
1680,Samedan Airport,Samedan,Switzerland,SMV,46.5340995789,9.8841104507
1681,Güvercinlik Airport,Ankara,Turkey,\N,39.9350013733,32.7407989502
1682,Esenboğa International Airport,Ankara,Turkey,ESB,40.1281013489,32.995098114
1683,Etimesgut Air Base,Ankara,Turkey,ANK,39.949798584,32.6885986328
1684,Akıncı Air Base,Ankara,Turkey,\N,40.0788993835,32.5656013489
1685,Adana Airport,Adana,Turkey,ADA,36.9822006226,35.2803993225
1686,İncirlik Air Base,Adana,Turkey,UAB,37.0021018982,35.4258995056
1687,Afyon Airport,Afyon,Turkey,AFY,38.726398468,30.6011009216
1688,Antalya International Airport,Antalya,Turkey,AYT,36.898701,30.800501
1689,Gaziantep International Airport,Gaziantep,Turkey,GZT,36.9472007751,37.4786987305
1690,İskenderun Airport,Iskenderun,Turkey,\N,36.5744552612,36.1534194946
1691,Konya Airport,Konya,Turkey,KYA,37.979,32.561901
1692,Malatya Tulga Airport,Malatya,Turkey,MLX,38.353699,38.253899
1693,Amasya Merzifon Airport,Merzifon,Turkey,MZH,40.829399,35.521999
1694,Sivas Nuri Demirağ Airport,Sivas,Turkey,VAS,39.813801,36.9035
1695,Malatya Erhaç Airport,Malatya,Turkey,\N,38.4352989197,38.0909996033
1696,Kayseri Erkilet Airport,Kayseri,Turkey,ASR,38.770401001,35.4953994751
1697,Sivrihisar Airport,Sivrihisar,Turkey,\N,39.451499939,31.3652992249
1698,Tokat Airport,Tokat,Turkey,\N,40.3074302673,36.3674087524
1699,Çardak Airport,Denizli,Turkey,DNZ,37.7855987549,29.7012996674
1701,Atatürk International Airport,Istanbul,Turkey,IST,40.9768981934,28.8145999908
1702,Balıkesir Merkez Airport,Balikesir,Turkey,BZI,39.6193008423,27.9260005951
1703,Bandırma Airport,Bandirma,Turkey,BDM,40.3180007935,27.9776992798
1705,Eskişehir Air Base,Eskisehir,Turkey,ESK,39.7840995789,30.5820999146
1706,Adnan Menderes International Airport,Izmir,Turkey,ADB,38.2924003601,27.156999588
1707,Gaziemir Airport,Izmir,Turkey,\N,38.3190994263,27.1594009399
1708,Çiğli Airport,Izmir,Turkey,IGL,38.5130004883,27.010099411
1709,Isparta Airport,Isparta,Turkey,\N,37.7851219177,30.5900192261
1710,Kütahya Airport,Kutahya,Turkey,\N,39.426700592,30.0168991089
1712,Yalova Airport,Yalova,Turkey,\N,40.6843986511,29.3756999969
1713,Cengiz Topel Airport,Topel,Turkey,\N,40.7350006104,30.0832996368
1715,Dalaman International Airport,Dalaman,Turkey,DLM,36.7131004333,28.7924995422
1716,Akhisar Airport,Akhisar,Turkey,\N,38.8088989258,27.8339004517
1718,Imsık Airport,Bodrum,Turkey,BXN,37.1400985718,27.6697006226
1719,Samandıra Air Base,Istanbul,Turkey,\N,40.9930000305,29.2164993286
1721,Elazığ Airport,Elazig,Turkey,EZS,38.6068992615,39.2914009094
1722,Diyarbakir Airport,Diyabakir,Turkey,DIY,37.893901825,40.2010002136
1723,Erzincan Airport,Erzincan,Turkey,ERC,39.7102012634,39.5270004272
1724,Erzurum International Airport,Erzurum,Turkey,ERZ,39.9565010071,41.1702003479
1726,Trabzon International Airport,Trabzon,Turkey,TZX,40.995098114,39.7896995544
1728,Van Ferit Melen Airport,Van,Turkey,VAN,38.4682006836,43.3322982788
1729,Batman Airport,Batman,Turkey,BAL,37.9290008545,41.1166000366
1731,Siirt Airport,Siirt,Turkey,\N,37.9789009094,41.8404006958
1732,Kaklıç Airport,Izmir,Turkey,\N,38.5176010132,26.977399826
1733,Selçuk Efes Airport,Izmir,Turkey,\N,37.9506988525,27.329000473
1734,Balti International Airport,Saltsy,Moldova,BZY,47.8381004333,27.7814998627
1735,Chişinău International Airport,Chisinau,Moldova,KIV,46.9277000427,28.9309997559
1736,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,OHD,41.18,20.7423
1737,Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,41.961601,21.621401
1738,Gibraltar Airport,Gibraltar,Gibraltar,GIB,36.1511993408,-5.3496599197
1739,Belgrade Nikola Tesla Airport,Belgrade,Serbia,BEG,44.8184013367,20.3090991974
1740,Nis Airport,Nis,Serbia,INI,43.337299,21.853701
1741,Podgorica Airport,Podgorica,Montenegro,TGD,42.3594017029,19.2518997192
1742,Priština International Airport,Pristina,Serbia,PRN,42.5728,21.035801
1743,Tivat Airport,Tivat,Montenegro,TIV,42.4047012329,18.7233009338
1744,Vršac International Airport,Vrsac,Serbia,\N,45.1469,21.3099
1745,M. R. Štefánik Airport,Bratislava,Slovakia,BTS,48.1702003479,17.2126998901
1746,Košice Airport,Kosice,Slovakia,KSC,48.6631011963,21.2411003113
1747,Kuchyňa Air Base,Malacky,Slovakia,\N,48.4020004272,17.1184005737
1748,Piešťany Airport,Piestany,Slovakia,PZY,48.6251983643,17.8283996582
1749,Sliač Airport,Sliac,Slovakia,SLD,48.6377983093,19.1340999603
1750,Trenčín Airport,Trencin,Slovakia,\N,48.8650016785,17.9923000336
1751,Poprad-Tatry Airport,Poprad,Slovakia,TAT,49.073600769,20.2411003113
1753,North Caicos Airport,North Caicos,Turks and Caicos Islands,NCA,21.9174995422,-71.9395980835
1754,Providenciales Airport,Providenciales,Turks and Caicos Islands,PLS,21.7735996246,-72.2658996582
1755,South Caicos Airport,South Caicos,Turks and Caicos Islands,XSC,21.5156993866,-71.528503418
1756,Arroyo Barril Airport,Samana,Dominican Republic,EPS,19.198600769,-69.4298019409
1757,Maria Montez International Airport,Barahona,Dominican Republic,BRX,18.251499176,-71.1203994751
1758,Cabo Rojo Airport,Cabo Rojo,Dominican Republic,\N,17.9290008545,-71.6447982788
1759,Casa De Campo International Airport,La Romana,Dominican Republic,LRM,18.4507007599,-68.9117965698
1760,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,18.5673999786,-68.3634033203
1761,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,POP,19.757900238,-70.5699996948
1762,Las Américas International Airport,Santo Domingo,Dominican Republic,SDQ,18.4297008514,-69.6688995361
1763,San Isidro Air Base,San Isidoro,Dominican Republic,\N,18.5037002563,-69.7617034912
1764,Cibao International Airport,Santiago,Dominican Republic,STI,19.4060993195,-70.6046981812
1765,Bananera Airport,Bananera,Guatemala,\N,15.4735002518,-88.8371963501
1766,Coban Airport,Coban,Guatemala,CBV,15.4689998627,-90.4067001343
1767,La Aurora Airport,Guatemala City,Guatemala,GUA,14.5832996368,-90.5274963379
1769,Retalhuleu Airport,Retalhuleu,Guatemala,\N,14.5209999084,-91.697303772
1770,San José Airport,San Jose,Guatemala,\N,13.9362001419,-90.8358001709
1771,Goloson International Airport,La Ceiba,Honduras,LCE,15.7425,-86.852997
1772,Ramón Villeda Morales International Airport,San Pedro Sula,Honduras,SAP,15.4525995255,-87.9235992432
1773,La Laguna Airport,Guanaja,Honduras,GJA,16.4454,-85.906601
1774,Juan Manuel Galvez International Airport,Roatan,Honduras,RTB,16.316799,-86.523003
1775,Tela Airport,Tela,Honduras,TEA,15.7759,-87.4758
1776,Toncontín International Airport,Tegucigalpa,Honduras,TGU,14.0608997345,-87.2172012329
1777,Trujillo Airport,Trujillo,Honduras,\N,15.9268,-85.938202
1778,Boscobel Aerodrome,Ocho Rios,Jamaica,OCJ,18.4041996002,-76.96900177
1779,Norman Manley International Airport,Kingston,Jamaica,KIN,17.9356994629,-76.7874984741
1780,Sangster International Airport,Montego Bay,Jamaica,MBJ,18.5037002563,-77.9133987427
1781,Ken Jones Airport,Port Antonio,Jamaica,POT,18.1987991333,-76.5345001221
1782,Tinson Pen Airport,Kingston,Jamaica,KTP,17.9885997772,-76.8237991333
1783,General Juan N Alvarez International Airport,Acapulco,Mexico,ACA,16.7570991516,-99.7539978027
1784,Del Norte International Airport,Monterrey,Mexico,NTR,25.8656005859,-100.2369995117
1785,Jesús Terán Paredo International Airport,Aguascalientes,Mexico,AGU,21.705601,-102.318001
1786,Bahías de Huatulco International Airport,Huatulco,Mexico,HUX,15.7753000259,-96.2626037598
1787,General Mariano Matamoros Airport,Cuernavaca,Mexico,CVJ,18.8348007202,-99.2612991333
1788,Ciudad Acuña New International Airport,Ciudad Acuna,Mexico,\N,29.3328990936,-101.0989990234
1789,Ciudad del Carmen International Airport,Ciudad Del Carmen,Mexico,CME,18.6536998749,-91.7990036011
1790,Nuevo Casas Grandes Airport,Nuevo Casas Grandes,Mexico,\N,30.3973999023,-107.875
1791,Chilpancingo Airport,Chilpancingo,Mexico,\N,17.573799,-99.514297
1792,Bachigualato Federal International Airport,Culiacan,Mexico,CUL,24.7644996643,-107.474998474
1793,Chetumal International Airport,Chetumal,Mexico,CTM,18.504699707,-88.3267974854
1794,Ciudad Obregón International Airport,Ciudad Obregon,Mexico,CEN,27.3925991058,-109.8330001831
1795,Ingeniero Alberto Acuña Ongay International Airport,Campeche,Mexico,CPE,19.8167991638,-90.5002975464
1796,Abraham González International Airport,Ciudad Juarez,Mexico,CJS,31.636100769,-106.4290008545
1797,General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,CUU,28.7028999329,-105.964996338
1798,General Pedro Jose Mendez International Airport,Ciudad Victoria,Mexico,CVM,23.7033004761,-98.9564971924
1800,Cozumel International Airport,Cozumel,Mexico,CZM,20.5223999023,-86.9255981445
1801,General Guadalupe Victoria International Airport,Durango,Mexico,DGO,24.1242008209,-104.527999878
1802,Amado Nervo National Airport,Tepic,Mexico,TPQ,21.419500351,-104.8430023193
1803,Ensenada Airport,Ensenada,Mexico,ESE,31.79529953,-116.6029968262
1804,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,GDL,20.5217990875,-103.3109970093
1805,General José María Yáñez International Airport,Guaymas,Mexico,GYM,27.9689998627,-110.9250030518
1806,Tehuacan Airport,Tehuacan,Mexico,TCN,18.4972000122,-97.4198989868
1807,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,HMO,29.0958995819,-111.047996521
1808,Licenciado Miguel de la Madrid Airport,Colima,Mexico,CLQ,19.2770004272,-103.577003479
1809,Isla Mujeres Airport,Isla Mujeres,Mexico,ISJ,21.2450008392,-86.7399978638
1810,Plan De Guadalupe International Airport,Saltillo,Mexico,SLW,25.5494995117,-100.9290008545
1811,Ixtepec Airport,Iztepec,Mexico,\N,16.449300766,-95.0936965942
1813,Lázaro Cárdenas Airport,Lazard Cardenas,Mexico,LZC,18.0016994476,-102.221000671
1814,Valle del Fuerte International Airport,Los Mochis,Mexico,LMM,25.6851997375,-109.081001282
1815,Del Bajío International Airport,Del Bajio,Mexico,BJX,20.9934997559,-101.481002808
1816,Manuel Márquez de León International Airport,La Paz,Mexico,LAP,24.0727005005,-110.361999512
1817,Loreto International Airport,Loreto,Mexico,LTO,25.989200592,-111.3479995728
1818,General Servando Canales International Airport,Matamoros,Mexico,MAM,25.7698993683,-97.5252990723
1819,Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,MID,20.9370002747,-89.657699585
1820,General Rodolfo Sánchez Taboada International Airport,Mexicali,Mexico,MXL,32.6305999756,-115.241996765
1821,General Francisco J. Mujica International Airport,Morelia,Mexico,MLM,19.849899292,-101.025001526
1822,Minatitlán/Coatzacoalcos National Airport,Minatitlan,Mexico,MTT,18.1033992767,-94.5807037354
1823,Monclova International Airport,Monclova,Mexico,LOV,26.9556999207,-101.4700012207
1824,Licenciado Benito Juarez International Airport,Mexico City,Mexico,MEX,19.4363,-99.072098
1825,General Mariano Escobedo International Airport,Monterrey,Mexico,MTY,25.7784996033,-100.107002258
1826,General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,23.1613998413,-106.26599884
1827,Nogales International Airport,Nogales,Mexico,NOG,31.2261009216,-110.9759979248
1828,Quetzalcóatl International Airport,Nuevo Laredo,Mexico,NLD,27.4438991547,-99.5705032349
1829,Xoxocotlán International Airport,Oaxaca,Mexico,OAX,16.9999008179,-96.726600647
1830,El Tajín National Airport,Poza Rico,Mexico,PAZ,20.6026992798,-97.4608001709
1831,Hermanos Serdán International Airport,Puebla,Mexico,PBC,19.1581001282,-98.3713989258
1832,Ingeniero Juan Guillermo Villasana Airport,Pachuca,Mexico,PCA,20.0774002075,-98.7825012207
1833,Puerto Peñasco International Airport,Punta Penasco,Mexico,PPE,31.356202,-113.525677
1834,Piedras Negras International Airport,Piedras Negras,Mexico,PDS,28.6273994446,-100.5350036621
1835,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,UPN,19.3966999054,-102.0390014648
1836,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,PVR,20.6800994873,-105.2539978027
1837,Puerto Escondido International Airport,Puerto Escondido,Mexico,PXM,15.8768997192,-97.0891036987
1838,Querétaro Intercontinental Airport,Queretaro,Mexico,QRO,20.6173000336,-100.185997009
1839,General Lucio Blanco International Airport,Reynosa,Mexico,REX,26.0088996887,-98.2285003662
1840,Los Cabos International Airport,San Jose Del Cabo,Mexico,SJD,23.1518001556,-109.7210006714
1841,San Felipe International Airport,San Filipe,Mexico,SFH,30.9302005768,-114.8089981079
1842,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,SLP,22.2542991638,-100.930999756
1843,Tlaxcala Airport,Tlaxcala,Mexico,TXA,19.537992,-98.173492
1844,Terán Air Base,Tuxtla Gutierrez,Mexico,\N,16.739900589,-93.1733016968
1845,Francisco Sarabia International Airport,Torreon,Mexico,TRC,25.5683002472,-103.411003113
1846,Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,TGZ,16.5636005402,-93.0224990845
1847,General Abelardo L. Rodríguez International Airport,Tijuana,Mexico,TIJ,32.5410995483,-116.9700012207
1848,General Francisco Javier Mina International Airport,Tampico,Mexico,TAM,22.2964000702,-97.8658981323
1849,Tamuin Airport,Tamuin,Mexico,TSL,22.0382995605,-98.8065032959
1850,Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,TLC,19.3370990753,-99.5660018921
1851,Tapachula International Airport,Tapachula,Mexico,TAP,14.7943000793,-92.3700027466
1852,Cancún International Airport,Cancun,Mexico,CUN,21.0365009308,-86.8770980835
1853,Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,VSA,17.9969997406,-92.8173980713
1854,General Heriberto Jara International Airport,Vera Cruz,Mexico,VER,19.1459007263,-96.1873016357
1855,General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,ZCL,22.8971004486,-102.68699646
1856,Ixtapa Zihuatanejo International Airport,Zihuatanejo,Mexico,ZIH,17.601600647,-101.460998535
1857,Zamora Airport,Zamora,Mexico,ZMM,20.0450000763,-102.2760009766
1858,Playa De Oro International Airport,Manzanillo,Mexico,ZLO,19.1448001862,-104.558998108
1859,Zapopan Airport,Zapopan,Mexico,\N,20.747922,-103.461709
1860,Bluefields Airport,Bluefields,Nicaragua,BEF,11.9910001755,-83.7741012573
1861,Los Brasiles Airport,Los Brasiles,Nicaragua,\N,12.1899995804,-86.3538970947
1862,Leon (Fanor Urroz) Airport,Leon,Nicaragua,\N,12.4292001724,-86.9028015137
1863,Augusto C. Sandino (Managua) International Airport,Managua,Nicaragua,MGA,12.141500473,-86.1681976318
1864,Puerto Cabezas Airport,Puerto Cabezas,Nicaragua,PUZ,14.0472002029,-83.3867034912
